"Slalom régional Niort - Niort - 2009-02-15","Course 1","2009-02-15","Régional","113"
"Basile Pierre Eugene","K1H","287.65","-","462",""
"Alexendre Coquet","K1H","291.95","-","483",""
"Alban Brochard","K1H","300.21","640","525",""
"Louis-maxime Main","K1H","306.18","148","555",""
"Charlie Baron","K1H","310.40","501","577",""
"Matthias Jauvin","K1H","310.82","509","579",""
"Baptiste Patrier","K1H","324.18","-","646",""
"Hippolyte Granados","K1H","327.27","824","661",""
"Julien Grossin","K1H","334.58","595","698",""
"Pierre Bellion","K1H","335.21","867","701",""
"Jean-noel Biteau","K1H","335.91","423","704",""
"Pierre Chevalier","K1H","337.05","993","711",""
"Valentin Soullard","K1H","357.77","411","815",""
"Thomas Renaud","K1H","398.09","-","1017",""
"Renaud Millieroux","K1H","420.98","697","1132",""
"Anthony Goisneau","K1H","421.48","528","1134",""
"David Stas","K1H","438.47","1514","1221",""
"Mathieu Ribreaud","K1H","447.08","-","1263",""
"Baptiste Hamard","K1H","488.49","-","1472",""
"Jonathan Bourdier","K1H","577.59","816","1919",""
"Thierry Le Bonniec","K1H","Des","-","-",""
"Daniel Bregazzi","K1H","Des","-","-",""
"Julien Neymond","K1H","Abs","-","-",""
"Philippe Audouin-dubreuil","K1H","Abs","-","-",""
"Ronan Goualc'h","K1H","Abs","-","-",""
"Noel Sutcliffe","K1H","Des","-","-",""
"Philippe Seguinot","K1H","Abs","-","-",""
"Tom Sabathe","K1H","Des","-","-",""
"Jean Renou","K1H","Des","-","-",""
"Maxime Bardieux","K1H","Abs","-","-",""
"Paul Messialle","K1H","Abs","-","-",""
"Come Hebert","K1H","Abs","-","-",""
"Nicolas Labat","K1H","Abs","-","-",""
